Time;Voltage [U];Voltage [V];Voltage [W];;;Current [U];Current [V];Current [W];;;Power [U];Power [V];Power [W]
05/07/2023 17:54:00:453;346.123;1.78021e-306;1.78021e-306;;;-19.9886;1.78021e-306;1.78021e-306;;;-6918.11;1.78021e-306;1.78021e-306
05/07/2023 17:54:00:457;346.123;4.52075e-302;4.52075e-302;;;-19.9886;4.52075e-302;4.52075e-302;;;-6918.11;4.52075e-302;4.52075e-302
05/07/2023 17:54:01:483;346.128;4.52076e-302;4.52076e-302;;;-19.9887;4.52076e-302;4.52076e-302;;;-6918.12;4.52076e-302;4.52076e-302
05/07/2023 17:54:01:486;346.128;4.52075e-302;4.52075e-302;;;-19.9887;4.52075e-302;4.52075e-302;;;-6918.12;4.52075e-302;4.52075e-302
05/07/2023 17:54:02:477;346.133;1.29071e-306;1.29071e-306;;;-19.9914;1.29071e-306;1.29071e-306;;;-6919.09;1.29071e-306;1.29071e-306
05/07/2023 17:54:02:480;346.133;6.19806e-303;6.19806e-303;;;-19.9914;6.19806e-303;6.19806e-303;;;-6919.09;6.19806e-303;6.19806e-303
05/07/2023 17:54:03:503;346.136;2.38967e-297;2.38967e-297;;;-19.9911;2.38967e-297;2.38967e-297;;;-6919.23;2.38967e-297;2.38967e-297
05/07/2023 17:54:03:506;346.136;4.3613e-289;4.3613e-289;;;-19.9911;4.3613e-289;4.3613e-289;;;-6919.23;4.3613e-289;4.3613e-289
05/07/2023 17:54:04:502;346.139;8.34844e-308;8.34844e-308;;;-19.9892;8.34844e-308;8.34844e-308;;;-6918.52;8.34844e-308;8.34844e-308
05/07/2023 17:54:04:505;346.139;8.34844e-308;8.34844e-308;;;-19.9892;8.34844e-308;8.34844e-308;;;-6918.52;8.34844e-308;8.34844e-308
05/07/2023 17:54:05:538;346.142;1.74452e-288;1.74452e-288;;;-19.9896;1.74452e-288;1.74452e-288;;;-6918.68;1.74452e-288;1.74452e-288
05/07/2023 17:54:05:542;346.142;2.36179e-288;2.36179e-288;;;-19.9896;2.36179e-288;2.36179e-288;;;-6918.68;2.36179e-288;2.36179e-288
05/07/2023 17:54:06:536;346.147;3.49274e-288;3.49274e-288;;;-19.9874;3.49274e-288;3.49274e-288;;;-6918.19;3.49274e-288;3.49274e-288
05/07/2023 17:54:06:542;346.147;2.97773e-288;2.97773e-288;;;-19.9874;2.97773e-288;2.97773e-288;;;-6918.19;2.97773e-288;2.97773e-288
05/07/2023 17:54:07:594;346.151;2.87485e-288;2.87485e-288;;;-19.9877;2.87485e-288;2.87485e-288;;;-6918.4;2.87485e-288;2.87485e-288
05/07/2023 17:54:07:596;346.151;2.97773e-288;2.97773e-288;;;-19.9877;2.97773e-288;2.97773e-288;;;-6918.4;2.97773e-288;2.97773e-288
05/07/2023 17:54:08:589;346.154;4.45541e-308;4.45541e-308;;;-19.9875;4.45541e-308;4.45541e-308;;;-6918.18;4.45541e-308;4.45541e-308
05/07/2023 17:54:08:592;346.154;6.5675e-286;6.5675e-286;;;-19.9875;6.5675e-286;6.5675e-286;;;-6918.18;6.5675e-286;6.5675e-286
05/07/2023 17:54:09:599;346.157;1.74613e-288;1.74613e-288;;;-19.9869;1.74613e-288;1.74613e-288;;;-6918.17;1.74613e-288;1.74613e-288
05/07/2023 17:54:09:604;346.157;1.24611e-306;1.24611e-306;;;-19.9869;1.24611e-306;1.24611e-306;;;-6918.17;1.24611e-306;1.24611e-306
05/07/2023 17:54:10:609;346.162;2.31421e-306;2.31421e-306;;;-19.9884;2.31421e-306;2.31421e-306;;;-6918.69;2.31421e-306;2.31421e-306
05/07/2023 17:54:10:614;346.162;1.6022e-306;1.6022e-306;;;-19.9884;1.6022e-306;1.6022e-306;;;-6918.69;1.6022e-306;1.6022e-306
05/07/2023 17:54:11:644;346.165;1.02361e-306;1.02361e-306;;;-19.9866;1.02361e-306;1.02361e-306;;;-6918.12;1.02361e-306;1.02361e-306
05/07/2023 17:54:11:647;346.165;1.69119e-306;1.69119e-306;;;-19.9866;1.69119e-306;1.69119e-306;;;-6918.12;1.69119e-306;1.69119e-306
05/07/2023 17:54:12:637;346.168;7.566e-307;7.566e-307;;;-19.9891;7.566e-307;7.566e-307;;;-6918.97;7.566e-307;7.566e-307
05/07/2023 17:54:12:641;346.168;1.78021e-306;1.78021e-306;;;-19.9891;1.78021e-306;1.78021e-306;;;-6918.97;1.78021e-306;1.78021e-306
